,id,name,releaseDate,type,currentLowestPrice,currency,availability,price,seller,url
105,call-of-duty-4-modern-warfare,Call of Duty 4: Modern Warfare,2007-11-12,game,6.99,USD,OnlineOnly,28.63,G2Play,https://www.g2play.net/category/5216/call-of-duty-4-modern-warfare-steam-gift
106,call-of-duty-4-modern-warfare,Call of Duty 4: Modern Warfare,2007-11-12,game,6.99,USD,OnlineOnly,139.99,Steam,https://store.steampowered.com/sub/49981/
107,call-of-duty-4-modern-warfare,Call of Duty 4: Modern Warfare,2007-11-12,game,6.99,USD,OnlineOnly,864.37,Steam,https://store.steampowered.com/bundle/6451/
108,call-of-duty-4-modern-warfare,Call of Duty 4: Modern Warfare,2007-11-12,game,6.99,USD,OnlineOnly,962.6,Steam,https://store.steampowered.com/bundle/6465/
109,call-of-duty-black-ops-4,Call of Duty: Black Ops 4,2018-10-12,game,49.91,USD,OnlineOnly,49.91,Eneba,https://www.eneba.com/blizzard-call-of-duty-black-ops-4-battle-net-key-north-america
110,call-of-duty-black-ops-4,Call of Duty: Black Ops 4,2018-10-12,game,49.91,USD,OnlineOnly,59.99,Battle.net,https://us.shop.battle.net/product/call-of-duty-black-ops-4
111,call-of-duty-black-ops-4,Call of Duty: Black Ops 4,2018-10-12,game,49.91,USD,OnlineOnly,99.99,Battle.net,https://us.shop.battle.net/product/call-of-duty-black-ops-4
112,call-of-duty-black-ops,Call of Duty: Black Ops,2010-11-09,game,38.24,USD,OnlineOnly,38.24,Kinguin,https://www.kinguin.net/category/209/call-of-duty-black-ops-multilanguage-steam-key
113,call-of-duty-black-ops,Call of Duty: Black Ops,2010-11-09,game,38.24,USD,OnlineOnly,38.78,G2Play,https://www.g2play.net/category/209/call-of-duty-black-ops-multilanguage-steam-key
114,call-of-duty-black-ops,Call of Duty: Black Ops,2010-11-09,game,38.24,USD,OnlineOnly,39.99,Steam,https://store.steampowered.com/app/42700/
115,call-of-duty-black-ops,Call of Duty: Black Ops,2010-11-09,game,38.24,USD,OnlineOnly,41.7,G2A,https://www.g2a.com/call-of-duty-black-ops-steam-key-global-i10000005389013
116,call-of-duty-black-ops,Call of Duty: Black Ops,2010-11-09,game,38.24,USD,OnlineOnly,44.72,Kinguin,https://www.kinguin.net/category/13625/call-of-duty-black-ops-steam-key
117,call-of-duty-black-ops,Call of Duty: Black Ops,2010-11-09,game,38.24,USD,OnlineOnly,44.79,CDKeys.com,https://www.cdkeys.com/call-of-duty-black-ops-pc
118,call-of-duty-black-ops,Call of Duty: Black Ops,2010-11-09,game,38.24,USD,OnlineOnly,45.07,G2Play,https://www.g2play.net/category/13625/call-of-duty-black-ops-steam-key
119,call-of-duty-black-ops,Call of Duty: Black Ops,2010-11-09,game,38.24,USD,OnlineOnly,45.67,GAMIVO,https://www.gamivo.com/product/call-of-duty-black-ops
120,call-of-duty-black-ops,Call of Duty: Black Ops,2010-11-09,game,38.24,USD,OnlineOnly,47.41,Kinguin,https://www.kinguin.net/category/73403/call-of-duty-black-ops-steam-altergift
121,call-of-duty-black-ops,Call of Duty: Black Ops,2010-11-09,game,38.24,USD,OnlineOnly,47.76,Eneba,https://www.eneba.com/steam-call-of-duty-black-ops-steam-key-global
122,call-of-duty-black-ops,Call of Duty: Black Ops,2010-11-09,game,38.24,USD,OnlineOnly,48.0,G2Play,https://www.g2play.net/category/73403/call-of-duty-black-ops-steam-altergift
123,call-of-duty-black-ops,Call of Duty: Black Ops,2010-11-09,game,38.24,USD,OnlineOnly,50.58,Kinguin,https://www.kinguin.net/category/55160/call-of-duty-black-ops-row-steam-cd-key
124,call-of-duty-black-ops,Call of Duty: Black Ops,2010-11-09,game,38.24,USD,OnlineOnly,51.01,G2Play,https://www.g2play.net/category/55160/call-of-duty-black-ops-row-steam-cd-key
125,call-of-duty-black-ops,Call of Duty: Black Ops,2010-11-09,game,38.24,USD,OnlineOnly,51.77,HRK Game,https://www.hrkgame.com/en/randomkeyshop/set_currency/
126,call-of-duty-black-ops,Call of Duty: Black Ops,2010-11-09,game,38.24,USD,OnlineOnly,53.98,G2A,https://www.g2a.com/call-of-duty-black-ops-steam-gift-global-i10000005389006
127,call-of-duty-black-ops,Call of Duty: Black Ops,2010-11-09,game,38.24,USD,OnlineOnly,55.3,Wyrel.com,https://wyrel.com/en/buy-cheap-call-of-duty-black-ops-pc-633
128,call-of-duty-black-ops,Call of Duty: Black Ops,2010-11-09,game,38.24,USD,OnlineOnly,63.53,Wyrel.com,https://wyrel.com/en/buy-cheap-call-of-duty-black-ops-pc-633
129,call-of-duty-black-ops,Call of Duty: Black Ops,2010-11-09,game,38.24,USD,OnlineOnly,864.37,Steam,https://store.steampowered.com/bundle/6451/
